epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,23.4347,0,17.5641,0,0,0,0,0,2.934,5.12224,2.72163,0.000446859,0.000446859,0.000446859
17,25.1388,1.43055,11.4809,1.21167,0,0,0,0,2.934,5.12224,2.72163,0.000469705,0.000469705,0.000469705
18,26.623,0.57219,14.8001,0.49719,0,0,0,0,2.934,5.12224,2.72163,0.000491892,0.000491892,0.000491892
19,28.1465,2.59396,9.48151,1.87087,0,0,0,0,2.934,5.12224,2.72163,0.00051342,0.00051342,0.00051342
20,29.6685,1.44713,11.5267,1.2431,0,0,0,0,2.934,5.12224,2.72163,0.000534287,0.000534287,0.000534287
21,31.3784,2.45741,8.52127,1.77551,0,0,0,0,2.934,5.12224,2.72163,0.000554495,0.000554495,0.000554495
22,32.9626,0.83917,14.5291,0.64121,0,0,0,0,2.934,5.12224,2.72163,0.000574043,0.000574043,0.000574043
23,34.4426,0.84212,14.468,0.59826,0,0,0,0,2.934,5.12224,2.72163,0.000592931,0.000592931,0.000592931
24,35.9207,1.59464,11.6079,1.1572,0,0,0,0,2.934,5.12224,2.72163,0.00061116,0.00061116,0.00061116
25,37.3317,0.71795,14.669,0.62214,0,0,0,0,2.934,5.12224,2.72163,0.000628728,0.000628728,0.000628728
26,38.7917,0.70753,14.5408,0.56688,0,0,0,0,2.934,5.12224,2.72163,0.000626832,0.000626832,0.000626832
27,40.2232,1.44445,12.5137,1.26246,0,0,0,0,2.934,5.12224,2.72163,0.000618586,0.000618586,0.000618586
28,41.7194,1.70603,12.4924,1.31145,0,0,0,0,2.934,5.12224,2.72163,0.000610339,0.000610339,0.000610339
29,43.1842,0.591,14.7079,0.5491,0,0,0,0,2.934,5.12224,2.72163,0.000602092,0.000602092,0.000602092
30,44.7865,2.18761,8.52126,1.96005,0,0,0,0,2.934,5.12224,2.72163,0.000593846,0.000593846,0.000593846
31,46.1875,0.69488,14.6272,0.46567,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000585599,0.000585599,0.000585599
32,47.6945,1.23835,11.0634,1.04178,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000577352,0.000577352,0.000577352
33,49.1392,1.28258,11.3029,0.9521,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000569106,0.000569106,0.000569106
34,50.6137,0.49843,14.2746,0.36324,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000560859,0.000560859,0.000560859
35,52.1315,1.27129,11.1408,1.06212,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000552612,0.000552612,0.000552612
36,53.6207,0.61475,14.1364,0.47358,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000544365,0.000544365,0.000544365
37,55.238,1.98435,8.02503,1.50346,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000536119,0.000536119,0.000536119
38,56.8388,0,17.2767,0,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000527872,0.000527872,0.000527872
39,58.2503,0.55533,14.1794,0.44242,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000519625,0.000519625,0.000519625
40,59.656,0.6425,14.5895,0.53112,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000511379,0.000511379,0.000511379
41,61.1409,1.57228,8.51824,1.5402,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000503132,0.000503132,0.000503132
42,62.5843,0.4505,14.171,0.4317,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000494885,0.000494885,0.000494885
43,64.0131,1.95562,8.05338,1.49052,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000486639,0.000486639,0.000486639
44,65.3526,0.57791,14.1381,0.46579,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000478392,0.000478392,0.000478392
45,66.7157,1.37162,11.318,0.97852,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000470145,0.000470145,0.000470145
46,68.1706,0.57641,14.2049,0.46996,0.00463,0.125,0.06219,0.01244,2.38584,4.76546,2.22496,0.000461898,0.000461898,0.000461898
47,69.742,1.17198,11.0998,1.00664,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000453652,0.000453652,0.000453652
48,71.2123,0,17.063,0,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000445405,0.000445405,0.000445405
49,72.775,1.58351,7.79781,1.34285,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000437158,0.000437158,0.000437158
50,74.1831,1.06266,10.949,0.89304,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000428912,0.000428912,0.000428912
51,75.5693,0,17.066,0,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000420665,0.000420665,0.000420665
52,77.1125,1.43066,7.81642,1.28122,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000412418,0.000412418,0.000412418
53,78.4865,0,17.0644,0,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000404172,0.000404172,0.000404172
54,79.9339,1.4657,11.8128,0.94774,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000395925,0.000395925,0.000395925
55,81.2701,1.30762,10.9812,0.94648,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000387678,0.000387678,0.000387678
56,82.6627,1.3192,11.3832,1.06895,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000379431,0.000379431,0.000379431
57,84.0297,0.40683,13.9274,0.38106,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000371185,0.000371185,0.000371185
58,85.3699,1.20799,11.0263,0.85959,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000362938,0.000362938,0.000362938
59,86.8433,0.63363,13.9219,0.47503,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000354691,0.000354691,0.000354691
60,88.2826,0.47179,13.9382,0.50688,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000346445,0.000346445,0.000346445
61,89.8,1.1291,11.2678,1.01769,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000338198,0.000338198,0.000338198
62,91.1216,0.41281,13.9741,0.424,0.00391,0.125,0.12437,0.06219,2.17712,4.58981,1.90137,0.000329951,0.000329951,0.000329951
63,92.484,0.71915,14.0312,0.45487,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000321705,0.000321705,0.000321705
64,93.8529,1.16141,10.8953,0.85602,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000313458,0.000313458,0.000313458
65,95.1902,1.0716,10.8362,0.84257,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000305211,0.000305211,0.000305211
66,96.5586,1.7435,8.03796,1.31099,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000296964,0.000296964,0.000296964
67,97.9422,1.56609,8.0933,1.2775,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000288718,0.000288718,0.000288718
68,99.224,0,16.9066,0,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000280471,0.000280471,0.000280471
69,100.481,0,16.9072,0,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000272224,0.000272224,0.000272224
70,101.811,1.06852,10.8788,0.83321,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000263978,0.000263978,0.000263978
71,103.155,0.46494,14.0212,0.4157,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000255731,0.000255731,0.000255731
72,104.526,1.61067,7.87037,1.2454,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000247484,0.000247484,0.000247484
73,105.839,0.99727,10.7662,0.83476,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000239238,0.000239238,0.000239238
74,107.154,0.40141,13.8333,0.37895,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000230991,0.000230991,0.000230991
75,108.525,0.4025,13.7874,0.4235,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000222744,0.000222744,0.000222744
76,109.89,1.36823,8.61848,1.24159,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000214497,0.000214497,0.000214497
77,111.385,1.09813,12.4806,0.87857,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000206251,0.000206251,0.000206251
78,112.847,0.52239,13.9825,0.42105,0.00391,0.125,0.02073,0.00912,1.70899,4.48341,1.56465,0.000198004,0.000198004,0.000198004
79,114.332,1.11287,10.9611,0.85724,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000189757,0.000189757,0.000189757
80,115.65,0,16.8107,0,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000181511,0.000181511,0.000181511
81,116.986,0.40061,13.6944,0.42725,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000173264,0.000173264,0.000173264
82,118.357,0.72478,10.6252,0.74077,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000165017,0.000165017,0.000165017
83,119.736,0.5358,13.8192,0.39045,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000156771,0.000156771,0.000156771
84,121.083,0.43732,13.735,0.39621,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000148524,0.000148524,0.000148524
85,122.331,0,16.8153,0,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000140277,0.000140277,0.000140277
86,123.79,1.43644,8.00641,1.20014,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000132031,0.000132031,0.000132031
87,125.153,0.91101,10.7049,0.76151,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000123784,0.000123784,0.000123784
88,126.542,1.49002,7.7086,1.18381,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.000115537,0.000115537,0.000115537
89,127.91,0.94677,11.4961,0.92168,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,0.00010729,0.00010729,0.00010729
90,129.243,0,16.8008,0,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,9.90437e-05,9.90437e-05,9.90437e-05
91,130.628,0.39676,13.7454,0.41816,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,9.0797e-05,9.0797e-05,9.0797e-05
92,131.935,0.3642,13.7395,0.37938,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,8.25503e-05,8.25503e-05,8.25503e-05
93,133.355,0.42134,13.7524,0.44438,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,7.43036e-05,7.43036e-05,7.43036e-05
94,134.853,0.42531,13.7225,0.408,0.00625,0.25,0.03887,0.02487,1.46445,4.39628,1.43904,6.60569e-05,6.60569e-05,6.60569e-05
95,136.237,0.34177,13.7293,0.38502,0.00663,0.25,0.04837,0.0304,1.56423,4.47368,1.52439,5.78102e-05,5.78102e-05,5.78102e-05
96,137.608,0.45718,13.7082,0.41139,0.00663,0.25,0.04837,0.0304,1.56423,4.47368,1.52439,4.95635e-05,4.95635e-05,4.95635e-05
97,138.949,0.52499,13.7026,0.45298,0.00663,0.25,0.04837,0.0304,1.56423,4.47368,1.52439,4.13168e-05,4.13168e-05,4.13168e-05
98,140.533,0.3405,13.6758,0.36274,0.00663,0.25,0.04837,0.0304,1.56423,4.47368,1.52439,3.30701e-05,3.30701e-05,3.30701e-05
99,142.065,0.4049,13.6671,0.39473,0.00663,0.25,0.04837,0.0304,1.56423,4.47368,1.52439,2.48234e-05,2.48234e-05,2.48234e-05
100,143.747,0.64891,13.8822,0.42041,0.00663,0.25,0.04837,0.0304,1.56423,4.47368,1.52439,1.65767e-05,1.65767e-05,1.65767e-05
