epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,206.233,0.53366,0.94361,0.84349,0.77322,0.83333,0.995,0.84567,0.61142,1.33182,0.88702,0.00049657,0.00049657,0.00049657
44,210.926,0.55532,0.97336,0.82963,0.77322,0.83333,0.995,0.84567,0.61142,1.33182,0.88702,0.000499641,0.000499641,0.000499641
45,215.557,0.54419,0.95654,0.83333,0.77322,0.83333,0.995,0.84567,0.61142,1.33182,0.88702,0.000502316,0.000502316,0.000502316
46,220.181,0.5626,0.93651,0.83166,0.76992,1,0.995,0.89946,0.4772,1.14504,0.87438,0.000504595,0.000504595,0.000504595
47,224.931,0.55743,0.92208,0.83344,0.76992,1,0.995,0.89946,0.4772,1.14504,0.87438,0.000506478,0.000506478,0.000506478
48,229.633,0.57683,0.93214,0.83508,0.76992,1,0.995,0.89946,0.4772,1.14504,0.87438,0.000507965,0.000507965,0.000507965
49,234.266,0.56164,0.95535,0.82718,0.76992,1,0.995,0.89946,0.4772,1.14504,0.87438,0.000509056,0.000509056,0.000509056
50,238.915,0.5496,0.93705,0.81142,0.79991,0.9988,0.995,0.91612,0.40044,1.09314,0.87163,0.000509751,0.000509751,0.000509751
51,243.466,0.55909,0.90054,0.82442,0.79991,0.9988,0.995,0.91612,0.40044,1.09314,0.87163,0.000505,0.000505,0.000505
52,248.103,0.58162,0.91719,0.84035,0.79991,0.9988,0.995,0.91612,0.40044,1.09314,0.87163,0.0004951,0.0004951,0.0004951
53,252.688,0.56835,0.90464,0.82923,0.79991,0.9988,0.995,0.91612,0.40044,1.09314,0.87163,0.0004852,0.0004852,0.0004852
54,257.34,0.56285,0.91962,0.86422,0.81349,0.98289,0.995,0.86225,0.61604,1.05202,0.89317,0.0004753,0.0004753,0.0004753
55,261.921,0.54842,0.9161,0.83658,0.81349,0.98289,0.995,0.86225,0.61604,1.05202,0.89317,0.0004654,0.0004654,0.0004654
56,266.54,0.52967,0.88696,0.84643,0.81349,0.98289,0.995,0.86225,0.61604,1.05202,0.89317,0.0004555,0.0004555,0.0004555
57,271.112,0.56289,0.89484,0.8094,0.81349,0.98289,0.995,0.86225,0.61604,1.05202,0.89317,0.0004456,0.0004456,0.0004456
58,275.742,0.51937,0.86581,0.84569,0.85956,0.98213,0.995,0.84979,0.64773,0.95362,0.89698,0.0004357,0.0004357,0.0004357
59,280.35,0.56386,0.87904,0.82304,0.85956,0.98213,0.995,0.84979,0.64773,0.95362,0.89698,0.0004258,0.0004258,0.0004258
60,284.957,0.57978,0.88523,0.81931,0.85956,0.98213,0.995,0.84979,0.64773,0.95362,0.89698,0.0004159,0.0004159,0.0004159
61,289.589,0.55921,0.86535,0.82968,0.85956,0.98213,0.995,0.84979,0.64773,0.95362,0.89698,0.000406,0.000406,0.000406
62,294.168,0.53266,0.861,0.86363,0.90813,0.99304,0.995,0.91612,0.46309,0.84437,0.8817,0.0003961,0.0003961,0.0003961
63,298.799,0.51544,0.83816,0.81447,0.90813,0.99304,0.995,0.91612,0.46309,0.84437,0.8817,0.0003862,0.0003862,0.0003862
64,303.387,0.52875,0.87868,0.81116,0.90813,0.99304,0.995,0.91612,0.46309,0.84437,0.8817,0.0003763,0.0003763,0.0003763
65,307.974,0.51946,0.84894,0.82446,0.90813,0.99304,0.995,0.91612,0.46309,0.84437,0.8817,0.0003664,0.0003664,0.0003664
66,312.575,0.53016,0.83791,0.84567,0.93891,0.99558,0.995,0.93271,0.38415,0.79582,0.87863,0.0003565,0.0003565,0.0003565
67,317.233,0.53691,0.8551,0.85431,0.93891,0.99558,0.995,0.93271,0.38415,0.79582,0.87863,0.0003466,0.0003466,0.0003466
68,321.841,0.522,0.8355,0.82943,0.93891,0.99558,0.995,0.93271,0.38415,0.79582,0.87863,0.0003367,0.0003367,0.0003367
69,326.531,0.51496,0.81241,0.79831,0.93891,0.99558,0.995,0.93271,0.38415,0.79582,0.87863,0.0003268,0.0003268,0.0003268
70,331.118,0.51073,0.80737,0.80843,0.93629,0.98717,0.995,0.912,0.39701,0.76437,0.87652,0.0003169,0.0003169,0.0003169
71,335.742,0.53979,0.83355,0.81704,0.93629,0.98717,0.995,0.912,0.39701,0.76437,0.87652,0.000307,0.000307,0.000307
72,340.338,0.48858,0.81085,0.82026,0.93629,0.98717,0.995,0.912,0.39701,0.76437,0.87652,0.0002971,0.0002971,0.0002971
73,344.866,0.51481,0.83469,0.83689,0.93629,0.98717,0.995,0.912,0.39701,0.76437,0.87652,0.0002872,0.0002872,0.0002872
74,349.423,0.49213,0.81758,0.83809,0.92557,0.99044,0.995,0.93271,0.36208,0.7466,0.87224,0.0002773,0.0002773,0.0002773
75,354.065,0.51028,0.8012,0.8207,0.92557,0.99044,0.995,0.93271,0.36208,0.7466,0.87224,0.0002674,0.0002674,0.0002674
76,358.812,0.49211,0.7901,0.81107,0.92557,0.99044,0.995,0.93271,0.36208,0.7466,0.87224,0.0002575,0.0002575,0.0002575
77,363.948,0.50943,0.84181,0.85415,0.92557,0.99044,0.995,0.93271,0.36208,0.7466,0.87224,0.0002476,0.0002476,0.0002476
78,369.965,0.46996,0.79944,0.8273,0.92675,1,0.995,0.96175,0.37129,0.71782,0.86955,0.0002377,0.0002377,0.0002377
79,375.074,0.45504,0.78791,0.82911,0.92675,1,0.995,0.96175,0.37129,0.71782,0.86955,0.0002278,0.0002278,0.0002278
80,380.279,0.50584,0.80158,0.84563,0.92675,1,0.995,0.96175,0.37129,0.71782,0.86955,0.0002179,0.0002179,0.0002179
81,385.313,0.48385,0.75444,0.79747,0.92675,1,0.995,0.96175,0.37129,0.71782,0.86955,0.000208,0.000208,0.000208
82,390.227,0.46999,0.78265,0.8036,0.93572,1,0.995,0.97008,0.32487,0.70583,0.8673,0.0001981,0.0001981,0.0001981
83,395.295,0.45743,0.78411,0.80249,0.93572,1,0.995,0.97008,0.32487,0.70583,0.8673,0.0001882,0.0001882,0.0001882
84,400.367,0.47996,0.77433,0.81796,0.93572,1,0.995,0.97008,0.32487,0.70583,0.8673,0.0001783,0.0001783,0.0001783
85,405.242,0.50007,0.78905,0.84216,0.93572,1,0.995,0.97008,0.32487,0.70583,0.8673,0.0001684,0.0001684,0.0001684
86,410.231,0.47213,0.76201,0.83074,0.95005,1,0.995,0.98667,0.28996,0.66112,0.86791,0.0001585,0.0001585,0.0001585
87,415.942,0.44032,0.77351,0.81662,0.95005,1,0.995,0.98667,0.28996,0.66112,0.86791,0.0001486,0.0001486,0.0001486
88,421.636,0.47838,0.78571,0.83702,0.95005,1,0.995,0.98667,0.28996,0.66112,0.86791,0.0001387,0.0001387,0.0001387
89,426.963,0.46672,0.77503,0.84366,0.95005,1,0.995,0.98667,0.28996,0.66112,0.86791,0.0001288,0.0001288,0.0001288
90,432.233,0.4543,0.74097,0.81572,0.95779,1,0.995,0.98254,0.30009,0.63638,0.86807,0.0001189,0.0001189,0.0001189
91,437.146,0.45212,0.77321,0.84214,0.95779,1,0.995,0.98254,0.30009,0.63638,0.86807,0.000109,0.000109,0.000109
92,442.188,0.47453,0.77817,0.80919,0.95779,1,0.995,0.98254,0.30009,0.63638,0.86807,9.91e-05,9.91e-05,9.91e-05
93,447.366,0.44438,0.74402,0.83457,0.95779,1,0.995,0.98254,0.30009,0.63638,0.86807,8.92e-05,8.92e-05,8.92e-05
94,452.429,0.45685,0.74481,0.83371,0.96174,0.99894,0.995,0.98254,0.31286,0.63001,0.86883,7.93e-05,7.93e-05,7.93e-05
95,457.554,0.4372,0.74678,0.79139,0.96174,0.99894,0.995,0.98254,0.31286,0.63001,0.86883,6.94e-05,6.94e-05,6.94e-05
96,462.79,0.44383,0.77777,0.8202,0.96174,0.99894,0.995,0.98254,0.31286,0.63001,0.86883,5.95e-05,5.95e-05,5.95e-05
97,467.906,0.45301,0.74856,0.80577,0.96174,0.99894,0.995,0.98254,0.31286,0.63001,0.86883,4.96e-05,4.96e-05,4.96e-05
98,472.606,0.47766,0.77504,0.83092,0.96443,1,0.995,0.97842,0.32237,0.62543,0.8697,3.97e-05,3.97e-05,3.97e-05
99,477.169,0.46714,0.76678,0.82111,0.96443,1,0.995,0.97842,0.32237,0.62543,0.8697,2.98e-05,2.98e-05,2.98e-05
100,481.764,0.45681,0.75415,0.79789,0.96443,1,0.995,0.97842,0.32237,0.62543,0.8697,1.99e-05,1.99e-05,1.99e-05
