epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,51.6424,1.09968,4.03341,1.06538,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000569106,0.000569106,0.000569106
34,53.1751,1.03032,4.09265,1.05304,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000560859,0.000560859,0.000560859
35,54.7339,1.11623,3.90373,1.089,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000552612,0.000552612,0.000552612
36,56.241,0.91272,3.8474,1.06401,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000544365,0.000544365,0.000544365
37,57.7792,1.21178,4.00181,1.11421,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000536119,0.000536119,0.000536119
38,59.3504,1.06815,3.87638,1.03391,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000527872,0.000527872,0.000527872
39,60.8678,0.83743,3.80663,1.04576,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000519625,0.000519625,0.000519625
40,62.3914,0.96503,3.77388,0.97835,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000511379,0.000511379,0.000511379
41,63.9088,0.98869,3.77872,1.05614,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000503132,0.000503132,0.000503132
42,65.4286,1.06227,3.95643,1.04834,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000494885,0.000494885,0.000494885
43,66.9501,0.92727,3.65613,1.00142,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000486639,0.000486639,0.000486639
44,68.498,1.18546,3.76949,1.13705,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000478392,0.000478392,0.000478392
45,70.0222,1.14474,3.9237,1.10897,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000470145,0.000470145,0.000470145
46,71.5494,1.00418,3.74979,1.08546,0.01509,0.4375,0.23424,0.20719,0.77583,3.6259,1.02259,0.000461898,0.000461898,0.000461898
47,73.1083,1.04785,4.06429,1.08058,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000453652,0.000453652,0.000453652
48,74.6391,0.96493,3.54365,1.06464,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000445405,0.000445405,0.000445405
49,76.2193,0.9241,3.58165,0.96515,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000437158,0.000437158,0.000437158
50,77.9772,0.95353,3.59309,1.04587,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000428912,0.000428912,0.000428912
51,79.5749,0.82251,3.66426,0.96057,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000420665,0.000420665,0.000420665
52,81.1902,0.83069,3.37763,0.98645,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000412418,0.000412418,0.000412418
53,82.8515,0.73838,3.42625,0.95416,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000404172,0.000404172,0.000404172
54,84.3854,0.64058,7.28079,0.69028,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000395925,0.000395925,0.000395925
55,85.9011,0.92288,3.8899,1.06774,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000387678,0.000387678,0.000387678
56,87.4007,0.72302,7.41294,0.75439,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000379431,0.000379431,0.000379431
57,89.0749,0.95951,3.65354,0.9941,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000371185,0.000371185,0.000371185
58,90.6059,0.90982,3.74443,0.98009,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000362938,0.000362938,0.000362938
59,92.127,0.85933,3.86438,1.06638,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000354691,0.000354691,0.000354691
60,93.6649,0.91185,3.52649,1.03583,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000346445,0.000346445,0.000346445
61,95.3481,0.77207,3.41156,0.92321,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000338198,0.000338198,0.000338198
62,96.9257,0.8588,3.48384,1.0449,0.72756,0.25,0.47462,0.39808,0.77405,3.0797,0.98236,0.000329951,0.000329951,0.000329951
63,98.5535,1.16799,3.57026,1.12625,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000321705,0.000321705,0.000321705
64,100.1,0.84119,3.36354,0.953,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000313458,0.000313458,0.000313458
65,101.753,0.66977,3.60575,0.94129,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000305211,0.000305211,0.000305211
66,103.433,1.03748,3.36675,1.06222,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000296964,0.000296964,0.000296964
67,105.017,0.81913,3.37818,0.92707,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000288718,0.000288718,0.000288718
68,106.543,0.92716,3.49955,0.98458,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000280471,0.000280471,0.000280471
69,108.08,1.06144,3.48864,1.08012,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000272224,0.000272224,0.000272224
70,109.622,1.19333,3.33307,1.11608,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000263978,0.000263978,0.000263978
71,111.155,0.9254,3.57187,1.0091,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000255731,0.000255731,0.000255731
72,112.691,0.82033,3.36768,0.99107,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000247484,0.000247484,0.000247484
73,114.215,0.8373,3.1231,0.90172,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000239238,0.000239238,0.000239238
74,115.761,0.84775,3.34505,0.94001,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000230991,0.000230991,0.000230991
75,117.306,1.02438,3.21825,1.04758,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000222744,0.000222744,0.000222744
76,118.831,0.86034,3.80793,1.03362,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000214497,0.000214497,0.000214497
77,120.377,0.74986,7.05529,0.73212,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000206251,0.000206251,0.000206251
78,121.907,0.96464,3.65549,1.10192,0.64383,0.32432,0.48666,0.40991,0.69635,2.76085,0.95743,0.000198004,0.000198004,0.000198004
79,123.469,1.09151,3.56527,1.07812,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000189757,0.000189757,0.000189757
80,125.012,0.95395,3.56341,1.04983,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000181511,0.000181511,0.000181511
81,126.534,0.76526,3.21882,0.92545,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000173264,0.000173264,0.000173264
82,128.039,0.79116,3.35926,0.9859,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000165017,0.000165017,0.000165017
83,129.57,0.79579,2.82565,0.9362,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000156771,0.000156771,0.000156771
84,131.044,0.72815,7.52857,0.75578,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000148524,0.000148524,0.000148524
85,132.554,0.79751,3.38848,0.97846,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000140277,0.000140277,0.000140277
86,134.089,0.79446,3.14807,0.89239,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000132031,0.000132031,0.000132031
87,135.612,0.97257,2.88568,0.90896,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000123784,0.000123784,0.000123784
88,137.15,0.7743,3.05827,0.9521,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.000115537,0.000115537,0.000115537
89,138.675,0.97926,2.81404,0.93075,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,0.00010729,0.00010729,0.00010729
90,140.191,0.99441,3.30872,1.00462,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,9.90437e-05,9.90437e-05,9.90437e-05
91,141.802,0.78536,2.95351,0.89752,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,9.0797e-05,9.0797e-05,9.0797e-05
92,143.609,1.0482,3.4242,1.01791,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,8.25503e-05,8.25503e-05,8.25503e-05
93,145.279,0.79054,3.08705,0.97073,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,7.43036e-05,7.43036e-05,7.43036e-05
94,146.92,0.94057,3.253,1.02152,0.59096,0.45841,0.50841,0.42011,0.6397,2.58065,0.9494,6.60569e-05,6.60569e-05,6.60569e-05
95,148.667,0.85474,3.06342,0.87622,0.55944,0.625,0.45563,0.39964,0.62236,2.49633,0.95164,5.78102e-05,5.78102e-05,5.78102e-05
96,150.424,1.15966,3.17602,1.07072,0.55944,0.625,0.45563,0.39964,0.62236,2.49633,0.95164,4.95635e-05,4.95635e-05,4.95635e-05
97,152.258,0.83944,3.05767,0.95118,0.55944,0.625,0.45563,0.39964,0.62236,2.49633,0.95164,4.13168e-05,4.13168e-05,4.13168e-05
98,153.982,0.813,3.01764,0.90962,0.55944,0.625,0.45563,0.39964,0.62236,2.49633,0.95164,3.30701e-05,3.30701e-05,3.30701e-05
99,155.792,0.82139,3.1975,0.91314,0.55944,0.625,0.45563,0.39964,0.62236,2.49633,0.95164,2.48234e-05,2.48234e-05,2.48234e-05
100,157.457,0.86309,2.95692,0.89563,0.55944,0.625,0.45563,0.39964,0.62236,2.49633,0.95164,1.65767e-05,1.65767e-05,1.65767e-05
