epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,92.8117,0.71009,2.9895,0.92815,0.53185,0.625,0.7045,0.52476,0.94189,2.43441,1.02388,0.000362938,0.000362938,0.000362938
59,94.4234,0.81003,2.93518,0.907,0.53185,0.625,0.7045,0.52476,0.94189,2.43441,1.02388,0.000354691,0.000354691,0.000354691
60,96.0003,0.9262,2.93092,0.95452,0.53185,0.625,0.7045,0.52476,0.94189,2.43441,1.02388,0.000346445,0.000346445,0.000346445
61,97.6058,0.88494,2.97021,0.95309,0.53185,0.625,0.7045,0.52476,0.94189,2.43441,1.02388,0.000338198,0.000338198,0.000338198
62,99.2433,0.86067,2.95065,0.99111,0.53185,0.625,0.7045,0.52476,0.94189,2.43441,1.02388,0.000329951,0.000329951,0.000329951
63,100.858,0.87575,3.00168,1.0041,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000321705,0.000321705,0.000321705
64,102.389,0.72431,2.50192,0.92976,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000313458,0.000313458,0.000313458
65,104.084,0.79571,2.5746,0.9607,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000305211,0.000305211,0.000305211
66,105.733,0.69804,2.62778,0.93053,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000296964,0.000296964,0.000296964
67,107.34,0.72386,2.55544,0.93121,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000288718,0.000288718,0.000288718
68,108.911,0.91227,2.71121,0.97848,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000280471,0.000280471,0.000280471
69,110.503,0.66538,2.52388,0.869,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000272224,0.000272224,0.000272224
70,112.226,0.80781,2.60836,0.94835,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000263978,0.000263978,0.000263978
71,113.887,0.80306,2.60284,0.90858,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000255731,0.000255731,0.000255731
72,115.524,0.83231,2.7087,0.9678,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000247484,0.000247484,0.000247484
73,117.144,0.77807,2.49623,0.94965,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000239238,0.000239238,0.000239238
74,118.767,0.74499,2.48491,0.95238,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000230991,0.000230991,0.000230991
75,120.436,0.70562,2.56238,0.91113,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000222744,0.000222744,0.000222744
76,121.995,0.73424,2.62276,0.95808,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000214497,0.000214497,0.000214497
77,123.593,0.77898,2.70662,0.96835,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000206251,0.000206251,0.000206251
78,125.301,0.67536,2.59543,0.90922,0.47983,0.7423,0.70458,0.55524,0.81996,2.05645,1.00103,0.000198004,0.000198004,0.000198004
79,127.249,0.67679,2.52151,0.90095,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000189757,0.000189757,0.000189757
80,128.9,0.78576,2.47184,0.95513,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000181511,0.000181511,0.000181511
81,130.552,0.73435,2.52069,0.97701,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000173264,0.000173264,0.000173264
82,132.263,0.73246,2.33128,0.92686,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000165017,0.000165017,0.000165017
83,133.871,0.75749,2.38997,0.94177,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000156771,0.000156771,0.000156771
84,135.472,0.88072,2.29591,0.92655,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000148524,0.000148524,0.000148524
85,137.012,0.7392,2.27721,0.93129,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000140277,0.000140277,0.000140277
86,138.549,0.85608,2.46915,1.00961,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000132031,0.000132031,0.000132031
87,140.078,0.72076,2.27129,0.90593,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000123784,0.000123784,0.000123784
88,141.632,0.76716,2.32985,0.91268,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.000115537,0.000115537,0.000115537
89,143.176,0.86719,2.32844,0.89641,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,0.00010729,0.00010729,0.00010729
90,144.775,0.70532,2.40245,0.95075,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,9.90437e-05,9.90437e-05,9.90437e-05
91,146.349,0.76587,2.2882,0.89171,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,9.0797e-05,9.0797e-05,9.0797e-05
92,147.975,0.78312,2.31678,0.9035,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,8.25503e-05,8.25503e-05,8.25503e-05
93,149.527,0.61749,2.28506,0.87099,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,7.43036e-05,7.43036e-05,7.43036e-05
94,151.262,0.73932,2.30023,0.88458,0.5091,0.82387,0.774,0.61674,0.73958,1.88209,0.99581,6.60569e-05,6.60569e-05,6.60569e-05
95,152.997,0.74294,2.32016,0.92943,0.56907,0.875,0.82557,0.68104,0.72094,1.81813,0.99485,5.78102e-05,5.78102e-05,5.78102e-05
96,154.622,0.70284,2.16156,0.9094,0.56907,0.875,0.82557,0.68104,0.72094,1.81813,0.99485,4.95635e-05,4.95635e-05,4.95635e-05
97,156.343,0.75045,2.15916,0.90865,0.56907,0.875,0.82557,0.68104,0.72094,1.81813,0.99485,4.13168e-05,4.13168e-05,4.13168e-05
98,158.117,0.88048,2.33717,1.04994,0.56907,0.875,0.82557,0.68104,0.72094,1.81813,0.99485,3.30701e-05,3.30701e-05,3.30701e-05
99,159.855,0.7684,2.32862,0.92135,0.56907,0.875,0.82557,0.68104,0.72094,1.81813,0.99485,2.48234e-05,2.48234e-05,2.48234e-05
100,161.377,0.71264,2.36532,0.93821,0.56907,0.875,0.82557,0.68104,0.72094,1.81813,0.99485,1.65767e-05,1.65767e-05,1.65767e-05
